CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,CONFIG,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
7886,2017,14,46,1-14-2017-046-02,2,9,1,19:58,2,2,2,1,2,3,0,4,9,2,4,"V1 was traveling southwest on a two way, two lane roadway approaching an intersection.  V2 was traveling northbound on a two way, two lane roadway approaching the same intersection. The front of V2 contacted the left side of V1.",300.389675968169,8,2
7893,2017,17,63,1-17-2017-063-07,7,9,2,20:02,2,2,3,1,1,2,0,0,2,1,4,"V1 was westbound approaching a four-way intersection. V2 was eastbound approaching the same intersection. V3 was northbound at the same intersection. V1 and V2 both entered the intersection and the front of V1 impacted the left side of V2 (event 1). Subsequently, V2's front impacted the left side of V3.",517.840409113973,4,2
7902,2017,18,47,1-18-2017-047-04,4,9,7,20:11,6,1,1,99,99,0,0,0,2,2,0,Vehicle #1 was traveling west.  The front of V1 contacted a bear.,2602.8934050539,6,2
7900,2017,22,95,1-22-2017-095-04,4,9,3,16:59,5,1,1,1,1,1,0,5,2,2,0,"V1 was Eastbound on a two-way, two-lane road with cement concrete landscape planters in the center of the roadway as a traffic calming measure.  V1 drifted over the left side of the lane and front of V1 impacted a lighted bollard in one of the cement planters.",234.577677181081,12,2
7907,2017,24,94,1-24-2017-094-04,4,8,5,11:40,1,2,2,1,1,1,0,0,9,9,4,"V1 was traveling eastbound on a two-way, five lane roadway, approaching the intersection.  V2 was initially traveling westbound, attempting to make a left turn at the intersection.  The front of V1 made contact with the front of V2.  V1 continued traveling south east, coming to final rest when the frontal plane made contact with a guardrail .",1263.56937231219,1,2
7901,2017,22,96,1-22-2017-096-09,9,9,7,14:40,4,3,1,1,1,1,0,4,2,2,0,"V1 was westbound on a two-lane two-way road, entering a curve to the left.  V1 drifted off the roadway on the right-hand side, crossed a ditch, and front right side of V1 impacted the ditch embankment opposite the roadway.  V1 bounced off the embankment and rolled four-quarters to the right; top of V1 impacted a vinyl fence midway through the roll; and V1 came to rest on its wheels on the far side of the fence.",382.030675667747,12,2
7898,2017,13,84,1-13-2017-084-03,3,9,2,17:24,5,1,1,1,1,1,0,4,2,2,0,Vehicle 1 was traveling eastbound in the first of three lanes and departed the roadway on the right side. The right side of V1 contacted the concrete traffic barrier.,561.292611989033,7,2
7911,2017,30,76,1-30-2017-076-10,10,9,5,07:09,4,2,1,1,1,1,0,0,2,2,0,"Vehicle #1 was traveling west in lane one and departed the road to the right onto a sidewalk. V1 contacted a utility pole support cable with the front plane, rode up the cable and flipped over two quarter-turns to the left and then one more quarter-turn to the left onto the right plane at final rest on the sidewalk.",20830.7351125155,10,2
7903,2017,33,83,1-33-2017-083-04,4,9,3,10:27,2,1,2,1,1,1,0,0,2,2,4,"Vehicle #1 was traveling NE, approaching an intersection. Vehicle #2 was traveling South, approaching the same intersection. V1 stopped at a stop sign, looked but did not see V2, then entered the intersection. The front plane of V2 contacted the left plane of V1.",259.890592975373,12,2
7896,2017,13,82,1-13-2017-082-05,5,9,7,00:56,3,2,2,3,9,1,1,3,9,2,1,Vehicle 1 was traveling northbound in the first of three lanes. Vehicle 2 was traveling northbound in the same lane behind V1. V1 braked and the front of V2 contacted the back of V1.,95.6535016443357,7,2
7904,2017,33,84,1-33-2017-084-03,3,9,2,09:16,2,1,2,1,1,1,0,4,2,2,4,"Vehicle #1 was traveling South, approaching an intersection. Vehicle #2 was traveling East, approaching the same intersection. The front plane of V1 contacted the left plane of V2.",91.2652190375962,12,2
7905,2017,33,85,1-33-2017-085-03,3,9,7,20:37,1,1,2,1,1,1,0,4,1,2,4,"Vehicle 1 was traveling NW, approaching an intersection. Vehicle 2 was stopped facing SW. V1 began to turn right, departed their lane to the left and the front plane of V1 contacted the front plane of V2.",91.2652190375962,12,2
7897,2017,13,83,1-13-2017-083-04,4,9,6,16:05,2,1,2,1,1,1,0,4,2,2,4,V1 was traveling east in a left turning lane on a two way undivided 5 lane roadway. V2 was traveling west in lane 2 of 5 on the same two way undivided roadway as V1. As V1 turned to its left to travel north at the intersection the front of V2 contacted the right side of V1.,1961.70184442371,7,2
7899,2017,22,94,1-22-2017-094-09,9,9,7,12:44,1,1,2,3,10,4,1,4,2,2,4,V1 was Eastbound on a 4 lane road with a center left turn lane. V1 was in the turn lane. V2 was Westbound in the  #1 lane. The front of V1 struck the right front of V2. V1 rotated about 180 degrees after impact.,382.030675676496,12,2
7915,2017,20,103,1-20-2017-103-01,1,8,2,05:54,1,1,2,3,14,2,2,1,9,2,2,V2 was traveling east on a 2 lane highway with divided traffic in both directions. V1 traveling west crossed the centerline and the front of V1 collided with the front of V2.,88.908471839129,11,2
7913,2017,20,104,1-20-2017-104-03,3,9,7,12:20,2,1,2,99,99,0,0,9,2,2,4,V1 was turning left from a private dirt road into the eastbound lane of a two-lane roadway with traffic in opposite directions. V2 was traveling westbound and the front of V2 collided with the front of V1.,378.28856838694,11,2
7914,2017,20,105,1-20-2017-105-05,5,9,1,04:20,5,2,1,4,29,1,1,3,9,1,0,V1 was southbound negotiating a right curve on a two-lane roadway with traffic in opposite directions. V1 departed the left side of the roadway and the front of V1 struck a wooden utility pole situated on the inclined slope of a dirt embankment. V1 then overturned and rolled back onto the roadway continuing to roll multiple times ultimately coming to final rest on its roof facing northeast in the northbound lane.,64.4665998184883,11,2
7909,2017,15,67,1-15-2017-067-02,2,8,3,08:31,1,2,2,2,4,2,0,4,2,2,2,"V1 was traveling eastbound on a parkway exiting in the right lane heading southbound on a two way roadway with a single lane of travel in each direction.  V2 was traveling northbound on a two way roadway with a single lane of travel in each direction.  On this roadway, the frontal plane of V1 contacted the frontal plane of V2. Then the right side plane of V1 was contacted by the frontal plane of V2.",24.2866475873863,1,2
7910,2017,15,68,1-15-2017-068-03,3,9,5,17:16,4,2,2,1,2,2,0,4,2,2,4,"V1 was traveling northbound on a two way roadway with a single lane of travel in each direction.  V2 was traveling eastbound in the center lane of a one way roadway with three lanes of travel.  At the intersection of the above roadways, the frontal plane of V2 contacted the left side plane of V1.  This caused V1 to roll an unknown amount of quarter turns onto its right side plane and come to final rest on the northeast grass covered sidewalk.",311.619179971165,1,2
7889,2017,25,32,1-25-2017-032-09,9,8,2,19:49,1,5,1,3,10,3,1,3,2,1,0,"V1 was traveling westbound on a two lane roadway.  V2, V3 and V4 were parked on the westbound shoulder facing east.  V1 ran off the right side of the roadway and the frontal plane of V1 stuck the frontal plane of V2.  V1 then rotated clockwise where the left side of V1 struck the right side of V2.  The impact forced V2 rearward where the rear of V2 struck the frontal plane of V3.  This impact forced V3 rearward where the rear of V3 struck the frontal plane of V4.",5634.41491830275,2,2
7888,2017,10,39,1-10-2017-039-02,2,9,6,15:15,2,3,3,9,97,4,0,8,2,2,6,"Vehicle #1 was traveling east, Vehicle #2 was traveling west, and Vehicle #3 was traveling south, turning left to travel east. V3 entered the center continuous turn lane and stopped, waiting to merge into eastbound traffic. V1 steered to the left and entered the center turn lane and then departed that lane into the adjacent westbound lane of travel, then steered to the right and re-entered the center turn lane. V2 steered to the left and entered the center turn lane, and the front of V2 impacted the left side of V1. After impact to V1, V2 entered a clockwise yaw and the front of V2 impacted the right side of V3. After impact to V2, V1 was re-directed back into the eastbound lanes, yawed counter-clockwise across both lanes, then departed the road to the right into a grass area and impacted a traffic sign with the left plane.",46.3428822044919,4,2
7917,2017,32,100,1-32-2017-100-06,6,8,1,22:25,5,2,1,2,6,2,0,4,2,1,0,V1 was traveling southbound on a 5 lane interstate highway. V1 was in lane 5 and attempted to move over to the shoulder on the right side of the highway. V1 lost control and departed the roadway to the right.  The front of V1 contacted the guardrail. V1 then spun around left side leading and the back of V1 contacted another guardrail.,1559.46989103299,7,2
7882,2017,26,51,1-26-2017-051-07,7,9,6,09:36,3,1,2,99,99,0,0,9,2,2,1,V1 and V2 were heading northbound. V2 was stopped in the roadway and the front end of V1 impacted the back end of V2.,9163.71036248197,10,2
7918,2017,15,69,1-15-2017-069-02,2,8,6,09:47,3,2,3,1,1,2,0,4,2,2,1,"V2 was traveling westbound on a two way divided highway with three lanes of travel in each direction. V1 and V3 were also traveling in the same direction, in the same lane on the same highway. The frontal plane of V1 made contact with the rear plane of V2, then the frontal plane of V3 made contact with the rear plane of V1.",24.2866475873863,1,2
7920,2017,32,101,1-32-2017-101-09,9,9,4,20:40,2,2,3,1,2,1,0,3,2,2,4,"V1 was traveling east, approaching an intersection. V2 was traveling west, approaching the same intersection. V3 was stopped in the southbound lanes of the intersection, facing south. At the intersection, V1 attempted to turn left. Within the intersection, the front of V2 impacted the right side of V1, V1 started to rotate clockwise and kept moving north. The left side of V1 impacted the front of V3.",4628.57733316537,7,2
7895,2017,21,53,1-21-2017-053-03,3,8,3,18:39,2,1,2,0,0,0,0,0,2,2,5,"V1 was traveling westbound. V2 was also traveling westbound on the same roadway in an adjacent lane. V2 entered V1's lane, and the front of V1 came in contact with the left side of V2.",345.739300358192,11,2
7929,2017,24,96,1-24-2017-096-03,3,9,2,08:13,2,1,2,99,99,0,0,0,2,2,4,"V1 was traveling north through an intersection on a two lane, two way roadway.  V2 was traveling west through the same intersection on a two lane, two way roadway.  The front of V1 made contact with the left side of V2.",286.298646550666,1,2
7928,2017,24,95,1-24-2017-095-06,6,9,3,15:01,3,4,2,1,1,1,0,4,2,2,1,"V1 and V2 were traveling eastbound on a two lane, two direction roadway.  There was backed up traffic for a non-related car waiting to make a left hand turn, V1 was attempting to pass the traffic on the right shoulder.  V2 was behind V1 and the front plane of V2 struck the rear of V1.  After initial impact V1 traveled off the roadway contacting a traffic sign and two trees on the front plane.",555.277496718717,1,2
7930,2017,24,97,1-24-2017-097-07,7,9,2,08:09,2,1,2,0,0,0,0,0,2,2,4,"V2 was traveling south on a four lane,two way roadway, separated by a median.  V1 was entering the roadway from a private driveway, facing east attempting to travel north.  The front of V2 made contact with the left side of V1.",1038.48815324599,1,2
7935,2017,32,104,1-32-2017-104-02,2,9,7,08:12,2,3,2,3,17,3,1,3,2,2,4,"V1 was traveling north, approaching an intersection. V2 was traveling south, approaching the same intersection. At the intersection, V1 attempted to turn left. Within the intersection, the front of V2 impacted the right side of V1. V1 rotated counter clockwise and V2 rotated clockwise. The left side of V2 impacted the right side of V1 again in a side slap impact. V1 continued to rotate counter clockwise and impacted the raised curb of the southwest corner of the intersection with its left rear wheel.",51.1942379043826,7,2
7933,2017,32,102,1-32-2017-102-07,7,8,2,05:10,2,1,2,1,2,1,0,6,2,2,4,V1 was traveling westbound in the second lane approaching an intersection.  V2 was traveling the same direction toward the same intersection in lane 1. V1 made a right turn from the second lane.  The right side of the trailer being towed by V1 contacted the left side of V2.,2386.69130050243,7,2
7924,2017,23,88,1-23-2017-088-03,3,9,6,13:13,2,2,2,1,1,1,0,5,2,2,4,"V1 was traveling southbound in lane 3 of a 3-lane not physically divided roadway, attempting to turn left at an intersection.  V2 was traveling northbound in lane 1 of a 3-lane not physically divided roadway.  V2 avoided a collision with another vehicle in its lane by swerving left, then entered the same intersection attempting to crossover.  The front of V2 contacted the right side of V1.  Both vehicles rotated and contacted in a side slap event (V1 left to V2 right).",144.219657872441,5,2
7934,2017,32,103,1-32-2017-103-06,6,9,6,13:24,2,1,2,99,99,0,0,4,2,2,4,V1 traveling east toward an intersection. V2 was traveling south in the middle lane toward the same intersection. V1 was crossing the intersection to turn northbound. While inside the intersection the front of V2 contacted the left side of V1.,1276.83679075119,7,2
7931,2017,10,40,1-10-2017-040-06,6,9,7,01:25,5,1,1,1,1,1,0,0,2,2,0,"V1 was traveling east on two lane undivided roadway, when the operator exited the right side impacting a utility pole in the front bumper area before coming to final rest.",1655.85275190167,4,2
7925,2017,23,89,1-23-2017-089-06,6,9,6,16:50,2,1,2,1,1,1,0,9,2,2,4,Unit 1 was heading southbound on the 2 lane roadway approaching an intersection.  Unit 2 was westbound on the intersecting 2 lane roadway approaching the same intersection.  Unit 1 was contacted by Unit 2's front end on the left/front side in the intersection.,279.714667058148,5,2
7937,2017,27,20,1-27-2017-020-04,4,9,2,18:00,2,1,2,1,1,1,0,0,2,2,4,V1 was travelling west through an intersection controlled by stop signs. V2 was travelling north through the same intersection. The front of V1 impacted the right side of V2. Both vehicles came to rest in the intersection.,375.265432712776,3,2
7923,2017,23,87,1-23-2017-087-07,7,9,3,23:55,2,1,2,0,0,0,0,0,2,2,4,V1 was traveling south on roadway passing through an intersection.  V2 was traveling west on roadway through the same intersection.  The front end of V1 contacted the right side of V2.,547.746582994833,5,2
